"","Marker_Name","Chromosome","Position"
"5859","PGAS1_12055",12,1205500000
"5860","PGAS1_12062",12,1206200000
"5861","PGAS1_12065",12,1206500000
"5862","PGAS1_12077",12,1207700000
"5863","PGAS1_12083",12,1208300000
"5864","PGAS1_12085",12,1208500000
"5865","PGAS1_12087",12,1208700000
"5866","PGAS1_12088",12,1208800000
"5867","PGAS1_12090",12,1209000000
"5868","PGAS1_12091",12,1209100000
"5869","PGAS1_12094",12,1209400000
"5870","PGAS1_12097",12,1209700000
"5871","PGAS1_12099",12,1209900000
"5872","PGAS1_12100",12,1210000000
"5873","PGAS1_12102",12,1210200000
"5874","PGAS1_12103",12,1210300000
"5875","PGAS1_12107",12,1210700000
"5876","PGAS1_12109",12,1210900000
"5877","PGAS1_12111",12,1211100000
"5878","PGAS1_12117",12,1211700000
"5879","PGAS1_12118",12,1211800000
"5880","PGAS1_12119",12,1211900000
"5881","PGAS1_12120",12,1212000000
"5882","PGAS1_12122",12,1212200000
"5883","PGAS1_12125",12,1212500000
"5884","PGAS1_12126",12,1212600000
"5885","PGAS1_12128",12,1212800000
"5886","PGAS1_12129",12,1212900000
"5887","PGAS1_12132",12,1213200000
"5888","PGAS1_12133",12,1213300000
"5889","PGAS1_12136",12,1213600000
"5890","PGAS1_12137",12,1213700000
"5891","PGAS1_12141",12,1214100000
"5892","PGAS1_12143",12,1214300000
"5893","PGAS1_12144",12,1214400000
"5894","PGAS1_12146",12,1214600000
"5895","PGAS1_12147",12,1214700000
"5896","PGAS1_12148",12,1214800000
"5897","PGAS1_12152",12,1215200000
"5898","PGAS1_12155",12,1215500000
"5899","PGAS1_12156",12,1215600000
"5900","PGAS1_12157",12,1215700000
"5901","PGAS1_12158",12,1215800000
"5902","PGAS1_12159",12,1215900000
"5903","PGAS1_12160",12,1216000000
"5904","PGAS1_12161",12,1216100000
"5905","PGAS1_12162",12,1216200000
"5906","PGAS1_12163",12,1216300000
"5907","PGAS1_12168",12,1216800000
"5908","PGAS1_12169",12,1216900000
"5909","PGAS1_12170",12,1217000000
"5910","PGAS1_12171",12,1217100000
"5911","PGAS1_12172",12,1217200000
"5912","PGAS1_12173",12,1217300000
"5913","PGAS1_12175",12,1217500000
"5914","PGAS1_12178",12,1217800000
"5915","PGAS1_12179",12,1217900000
"5916","PGAS1_12184",12,1218400000
"5917","PGAS1_12187",12,1218700000
"5918","PGAS1_12188",12,1218800000
"5919","PGAS1_12189",12,1218900000
"5920","PGAS1_12190",12,1219000000
"5921","PGAS1_12191",12,1219100000
"5922","PGAS1_12192",12,1219200000
"5923","PGAS1_12193",12,1219300000
"5924","PGAS1_12196",12,1219600000
"5925","PGAS1_12197",12,1219700000
"5926","PGAS1_12198",12,1219800000
"5927","PGAS1_12199",12,1219900000
"5928","PGAS1_12200",12,1220000000
"5929","PGAS1_12201",12,1220100000
"5930","PGAS1_12202",12,1220200000
"5931","PGAS1_12204",12,1220400000
"5932","PGAS1_12207",12,1220700000
"5933","PGAS1_12208",12,1220800000
"5934","PGAS1_12213",12,1221300000
"5935","PGAS1_12218",12,1221800000
"5936","PGAS1_12219",12,1221900000
"5937","PGAS1_12222",12,1222200000
"5938","PGAS1_12224",12,1222400000
"5939","PGAS1_12227",12,1222700000
"5940","PGAS1_12230",12,1223000000
"5941","PGAS1_12235",12,1223500000
"5942","PGAS1_12236",12,1223600000
"5943","PGAS1_12238",12,1223800000
"5944","PGAS1_12240",12,1224000000
"5945","PGAS1_12241",12,1224100000
"5946","PGAS1_12242",12,1224200000
"5947","PGAS1_12244",12,1224400000
"5948","PGAS1_12247",12,1224700000
"5949","PGAS1_12249",12,1224900000
"5950","PGAS1_12252",12,1225200000
"5951","PGAS1_12259",12,1225900000
"5952","PGAS1_12260",12,1226000000
"5953","PGAS1_12261",12,1226100000
"5954","PGAS1_12262",12,1226200000
"5955","PGAS1_12265",12,1226500000
"5956","PGAS1_12270",12,1227000000
"5957","PGAS1_12272",12,1227200000
"5958","PGAS1_12273",12,1227300000
"5959","PGAS1_12277",12,1227700000
"5960","PGAS1_12279",12,1227900000
"5961","PGAS1_12281",12,1228100000
"5962","PGAS1_12282",12,1228200000
"5963","PGAS1_12288",12,1228800000
"5964","PGAS1_12289",12,1228900000
"5965","PGAS1_12292",12,1229200000
"5966","PGAS1_12295",12,1229500000
"5967","PGAS1_12297",12,1229700000
"5968","PGAS1_12298",12,1229800000
"5969","PGAS1_12301",12,1230100000
"5970","PGAS1_12305",12,1230500000
"5971","PGAS1_12309",12,1230900000
"5972","PGAS1_12311",12,1231100000
"5973","PGAS1_12313",12,1231300000
"5974","PGAS1_12315",12,1231500000
"5975","PGAS1_12319",12,1231900000
"5976","PGAS1_12320",12,1232000000
"5977","PGAS1_12322",12,1232200000
"5978","PGAS1_12323",12,1232300000
"5979","PGAS1_12324",12,1232400000
"5980","PGAS1_12325",12,1232500000
"5981","PGAS1_12326",12,1232600000
"5982","PGAS1_12328",12,1232800000
"5983","PGAS1_12330",12,1233000000
"5984","PGAS1_12334",12,1233400000
"5985","PGAS1_12340",12,1234000000
"5986","PGAS1_12341",12,1234100000
"5987","PGAS1_12342",12,1234200000
"5988","PGAS1_12343",12,1234300000
"5989","PGAS1_12344",12,1234400000
"5990","PGAS1_12345",12,1234500000
"5991","PGAS1_12346",12,1234600000
"5992","PGAS1_12347",12,1234700000
"5993","PGAS1_12350",12,1235000000
"5994","PGAS1_12351",12,1235100000
"5995","PGAS1_12353",12,1235300000
"5996","PGAS1_12354",12,1235400000
"5997","PGAS1_12367",12,1236700000
"5998","PGAS1_12368",12,1236800000
"5999","PGAS1_12369",12,1236900000
"6000","PGAS1_12371",12,1237100000
"6001","PGAS1_12372",12,1237200000
"6002","PGAS1_12373",12,1237300000
"6003","PGAS1_12375",12,1237500000
"6004","PGAS1_12379",12,1237900000
"6005","PGAS1_12380",12,1238000000
"6006","PGAS1_12385",12,1238500000
"6007","PGAS1_12387",12,1238700000
"6008","PGAS1_12390",12,1239000000
"6009","PGAS1_12393",12,1239300000
"6010","PGAS1_12396",12,1239600000
"6011","PGAS1_12398",12,1239800000
"6012","PGAS1_12399",12,1239900000
"6013","PGAS1_12400",12,1240000000
"6014","PGAS1_12402",12,1240200000
"6015","PGAS1_12405",12,1240500000
"6016","PGAS1_12414",12,1241400000
"6017","PGAS1_12415",12,1241500000
"6018","PGAS1_12416",12,1241600000
"6019","PGAS1_12417",12,1241700000
"6020","PGAS1_12418",12,1241800000
"6021","PGAS1_12419",12,1241900000
"6022","PGAS1_12421",12,1242100000
"6023","PGAS1_12424",12,1242400000
"6024","PGAS1_12428",12,1242800000
"6025","PGAS1_12430",12,1243000000
"6026","PGAS1_12432",12,1243200000
"6027","PGAS1_12433",12,1243300000
"6028","PGAS1_12436",12,1243600000
"6029","PGAS1_12437",12,1243700000
"6030","PGAS1_12438",12,1243800000
"6031","PGAS1_12439",12,1243900000
"6032","PGAS1_12442",12,1244200000
"6033","PGAS1_12443",12,1244300000
"6034","PGAS1_12444",12,1244400000
"6035","PGAS1_12446",12,1244600000
"6036","PGAS1_12448",12,1244800000
"6037","PGAS1_12451",12,1245100000
"6038","PGAS1_12452",12,1245200000
"6039","PGAS1_12454",12,1245400000
"6040","PGAS1_12455",12,1245500000
"6041","PGAS1_12456",12,1245600000
"6042","PGAS1_12459",12,1245900000
"6043","PGAS1_12463",12,1246300000
"6044","PGAS1_12465",12,1246500000
"6045","PGAS1_12468",12,1246800000
"6046","PGAS1_12469",12,1246900000
"6047","PGAS1_12471",12,1247100000
"6048","PGAS1_12474",12,1247400000
"6049","PGAS1_12475",12,1247500000
"6050","PGAS1_12476",12,1247600000
"6051","PGAS1_12479",12,1247900000
"6052","PGAS1_12481",12,1248100000
"6053","PGAS1_12482",12,1248200000
"6054","PGAS1_12486",12,1248600000
"6055","PGAS1_12492",12,1249200000
"6056","PGAS1_12493",12,1249300000
"6057","PGAS1_12494",12,1249400000
"6058","PGAS1_12497",12,1249700000
"6059","PGAS1_12498",12,1249800000
"6060","PGAS1_12499",12,1249900000
"6061","PGAS1_12500",12,1250000000
"6062","PGAS1_12501",12,1250100000
"6063","PGAS1_12504",12,1250400000
"6064","PGAS1_12505",12,1250500000
"6065","PGAS1_12508",12,1250800000
"6066","PGAS1_12513",12,1251300000
"6067","PGAS1_12514",12,1251400000
"6068","PGAS1_12516",12,1251600000
"6069","PGAS1_12517",12,1251700000
"6070","PGAS1_12518",12,1251800000
"6071","PGAS1_12522",12,1252200000
"6072","PGAS1_12525",12,1252500000
"6073","PGAS1_12526",12,1252600000
"6074","PGAS1_12528",12,1252800000
"6075","PGAS1_12530",12,1253000000
"6076","PGAS1_12532",12,1253200000
"6077","PGAS1_12533",12,1253300000
"6078","PGAS1_12537",12,1253700000
"6079","PGAS1_12539",12,1253900000
"6080","PGAS1_12540",12,1254000000
"6081","PGAS1_12541",12,1254100000
"6082","PGAS1_12542",12,1254200000
"6083","PGAS1_12545",12,1254500000
"6084","PGAS1_12546",12,1254600000
"6085","PGAS1_12548",12,1254800000
"6086","PGAS1_12550",12,1255000000
"6087","PGAS1_12554",12,1255400000
"6088","PGAS1_12555",12,1255500000
"6089","PGAS1_12557",12,1255700000
"6090","PGAS1_12558",12,1255800000
"6091","PGAS1_12566",12,1256600000
"6092","PGAS1_12567",12,1256700000
"6093","PGAS1_12568",12,1256800000
"6094","PGAS1_12571",12,1257100000
"6095","PGAS1_12574",12,1257400000
"6096","PGAS1_12582",12,1258200000
"6097","PGAS1_12583",12,1258300000
"6098","PGAS1_12584",12,1258400000
"6099","PGAS1_12587",12,1258700000
"6100","PGAS1_12588",12,1258800000
"6101","PGAS1_12593",12,1259300000
"6102","PGAS1_12594",12,1259400000
"6103","PGAS1_12596",12,1259600000
"6104","PGAS1_12605",12,1260500000
"6105","PGAS1_12606",12,1260600000
"6106","PGAS1_12607",12,1260700000
"6107","PGAS1_12610",12,1261000000
"6108","PGAS1_12612",12,1261200000
"6109","PGAS1_12613",12,1261300000
"6110","PGAS1_12616",12,1261600000
"6111","PGAS1_12618",12,1261800000
"6112","PGAS1_12620",12,1262000000
"6113","PGAS1_12621",12,1262100000
"6114","PGAS1_12622",12,1262200000
"6115","PGAS1_12628",12,1262800000
"6116","PGAS1_12630",12,1263000000
"6117","PGAS1_12631",12,1263100000
"6118","PGAS1_12632",12,1263200000
"6119","PGAS1_12633",12,1263300000
"6120","PGAS1_12634",12,1263400000
"6121","PGAS1_12635",12,1263500000
"6122","PGAS1_12636",12,1263600000
"6123","PGAS1_12637",12,1263700000
"6124","PGAS1_12643",12,1264300000
"6125","PGAS1_12644",12,1264400000
"6126","PGAS1_12645",12,1264500000
"6127","PGAS1_12647",12,1264700000
"6128","PGAS1_12648",12,1264800000
"6129","PGAS1_12650",12,1265000000
"6130","PGAS1_12651",12,1265100000
"6131","PGAS1_12652",12,1265200000
"6132","PGAS1_12654",12,1265400000
"6133","PGAS1_12655",12,1265500000
"6134","PGAS1_12657",12,1265700000
"6135","PGAS1_12658",12,1265800000
"6136","PGAS1_12660",12,1266000000
"6137","PGAS1_12667",12,1266700000
"6138","PGAS1_12668",12,1266800000
"6139","PGAS1_12671",12,1267100000
"6140","PGAS1_12673",12,1267300000
"6141","PGAS1_12674",12,1267400000
"6142","PGAS1_12675",12,1267500000
"6143","PGAS1_12677",12,1267700000
"6144","PGAS1_12678",12,1267800000
"6145","PGAS1_12680",12,1268000000
"6146","PGAS1_12684",12,1268400000
"6147","PGAS1_12688",12,1268800000
"6148","PGAS1_12689",12,1268900000
"6149","PGAS1_12690",12,1269000000
"6150","PGAS1_12691",12,1269100000
"6151","PGAS1_12694",12,1269400000
"6152","PGAS1_12697",12,1269700000
"6153","PGAS1_12698",12,1269800000
"6154","PGAS1_12699",12,1269900000
"6155","PGAS1_12700",12,1270000000
"6156","PGAS1_12702",12,1270200000
"6157","PGAS1_12703",12,1270300000
"6158","PGAS1_12710",12,1271000000
"6159","PGAS1_12715",12,1271500000
"6160","PGAS1_12716",12,1271600000
"6161","PGAS1_12719",12,1271900000
"6162","PGAS1_12720",12,1272000000
"6163","PGAS1_12721",12,1272100000
"6164","PGAS1_12723",12,1272300000
"6165","PGAS1_12724",12,1272400000
"6166","PGAS1_12727",12,1272700000
"6167","PGAS1_12728",12,1272800000
"6168","PGAS1_12738",12,1273800000
"6169","PGAS1_12740",12,1274000000
"6170","PGAS1_12741",12,1274100000
"6171","PGAS1_12743",12,1274300000
"6172","PGAS1_12744",12,1274400000
"6173","PGAS1_12745",12,1274500000
"6174","PGAS1_12746",12,1274600000
"6175","PGAS1_12757",12,1275700000
"6176","PGAS1_12758",12,1275800000
"6177","PGAS1_12761",12,1276100000
"6178","PGAS1_12762",12,1276200000
"6179","PGAS1_12764",12,1276400000
"6180","PGAS1_12765",12,1276500000
"6181","PGAS1_12766",12,1276600000
"6182","PGAS1_12768",12,1276800000
"6183","PGAS1_12770",12,1277000000
"6184","PGAS1_12771",12,1277100000
"6185","PGAS1_12772",12,1277200000
"6186","PGAS1_12773",12,1277300000
"6187","PGAS1_12778",12,1277800000
"6188","PGAS1_12779",12,1277900000
"6189","PGAS1_12780",12,1278000000
"6190","PGAS1_12781",12,1278100000
"6191","PGAS1_12782",12,1278200000
"6192","PGAS1_12783",12,1278300000
"6193","PGAS1_12788",12,1278800000
"6194","PGAS1_12789",12,1278900000
"6195","PGAS1_12790",12,1279000000
"6196","PGAS1_12794",12,1279400000
"6197","PGAS1_12795",12,1279500000
"6198","PGAS1_12802",12,1280200000
"6199","PGAS1_12803",12,1280300000
"6200","PGAS1_12804",12,1280400000
"6201","PGAS1_12805",12,1280500000
"6202","PGAS1_12806",12,1280600000
"6203","PGAS1_12807",12,1280700000
"6204","PGAS1_12808",12,1280800000
"6205","PGAS1_12811",12,1281100000
"6206","PGAS1_12813",12,1281300000
"6207","PGAS1_12815",12,1281500000
"6208","PGAS1_12818",12,1281800000
"6209","PGAS1_12819",12,1281900000
"6210","PGAS1_12821",12,1282100000
"6211","PGAS1_12824",12,1282400000
"6212","PGAS1_12832",12,1283200000
"6213","PGAS1_12833",12,1283300000
"6214","PGAS1_12839",12,1283900000
"6215","PGAS1_12840",12,1284000000
"6216","PGAS1_12843",12,1284300000
"6217","PGAS1_12847",12,1284700000
"6218","PGAS1_12855",12,1285500000
"6219","PGAS1_12856",12,1285600000
"6220","PGAS1_12859",12,1285900000
"6221","PGAS1_12860",12,1286000000
"6222","PGAS1_12861",12,1286100000
"6223","PGAS1_12862",12,1286200000
"6224","PGAS1_12864",12,1286400000
"6225","PGAS1_12866",12,1286600000
"6226","PGAS1_12868",12,1286800000
"6227","PGAS1_12870",12,1287000000
"6228","PGAS1_12872",12,1287200000
"6229","PGAS1_12874",12,1287400000
"6230","PGAS1_12880",12,1288000000
"6231","PGAS1_12882",12,1288200000
"6232","PGAS1_12883",12,1288300000
"6233","PGAS1_12884",12,1288400000
"6234","PGAS1_12887",12,1288700000
"6235","PGAS1_12893",12,1289300000
"6236","PGAS1_12894",12,1289400000
"6237","PGAS1_12895",12,1289500000
"6238","PGAS1_12896",12,1289600000
"6239","PGAS1_12897",12,1289700000
"6240","PGAS1_12898",12,1289800000
"6241","PGAS1_12900",12,1290000000
"6242","PGAS1_12902",12,1290200000
"6243","PGAS1_12908",12,1290800000
"6244","PGAS1_12909",12,1290900000
"6245","PGAS1_12910",12,1291000000
"6246","PGAS1_12911",12,1291100000
"6247","PGAS1_12914",12,1291400000
"6248","PGAS1_12915",12,1291500000
"6249","PGAS1_12916",12,1291600000
"6250","PGAS1_12918",12,1291800000
"6251","PGAS1_12919",12,1291900000
"6252","PGAS1_12921",12,1292100000
"6253","PGAS1_12922",12,1292200000
"6254","PGAS1_12923",12,1292300000
"6255","PGAS1_12924",12,1292400000
"6256","PGAS1_12927",12,1292700000
"6257","PGAS1_12928",12,1292800000
"6258","PGAS1_12930",12,1293000000
"6259","PGAS1_12931",12,1293100000
"6260","PGAS1_12935",12,1293500000
"6261","PGAS1_12937",12,1293700000
"6262","PGAS1_12941",12,1294100000
"6263","PGAS1_12942",12,1294200000
"6264","PGAS1_12943",12,1294300000
"6265","PGAS1_12944",12,1294400000
"6266","PGAS1_12946",12,1294600000
"6267","PGAS1_12951",12,1295100000
"6268","PGAS1_12955",12,1295500000
"6269","PGAS1_12959",12,1295900000
"6270","PGAS1_12961",12,1296100000
"6271","PGAS1_12964",12,1296400000
"6272","PGAS1_12965",12,1296500000
"6273","PGAS1_12966",12,1296600000
"6274","PGAS1_12967",12,1296700000
"6275","PGAS1_12968",12,1296800000
"6276","PGAS1_12971",12,1297100000
"6277","PGAS1_12973",12,1297300000
"6278","PGAS1_12976",12,1297600000
"6279","PGAS1_12978",12,1297800000
"6280","PGAS1_12979",12,1297900000
"6281","PGAS1_12980",12,1298000000
"6282","PGAS1_12982",12,1298200000
"6283","PGAS1_12986",12,1298600000
"6284","PGAS1_12988",12,1298800000
"6285","PGAS1_12991",12,1299100000
"6286","PGAS1_12992",12,1299200000
"6287","PGAS1_12993",12,1299300000
"6288","PGAS1_12995",12,1299500000
"6289","PGAS1_12996",12,1299600000
"6290","PGAS1_12997",12,1299700000
"6291","PGAS1_12998",12,1299800000
"6292","PGAS1_12999",12,1299900000
"6293","PGAS1_13002",13,1300200000
"6294","PGAS1_13006",13,1300600000
"6295","PGAS1_13008",13,1300800000
"6296","PGAS1_13009",13,1300900000
"6297","PGAS1_13010",13,1301000000
"6298","PGAS1_13013",13,1301300000
"6299","PGAS1_13015",13,1301500000
"6300","PGAS1_13021",13,1302100000
"6301","PGAS1_13022",13,1302200000
"6302","PGAS1_13024",13,1302400000
"6303","PGAS1_13025",13,1302500000
"6304","PGAS1_13026",13,1302600000
"6305","PGAS1_13027",13,1302700000
"6306","PGAS1_13028",13,1302800000
"6307","PGAS1_13029",13,1302900000
"6308","PGAS1_13031",13,1303100000
"6309","PGAS1_13034",13,1303400000
"6310","PGAS1_13035",13,1303500000
"6311","PGAS1_13037",13,1303700000
"6312","PGAS1_13038",13,1303800000
"6313","PGAS1_13039",13,1303900000
"6314","PGAS1_13040",13,1304000000
"6315","PGAS1_13042",13,1304200000
"6316","PGAS1_13046",13,1304600000
"6317","PGAS1_13047",13,1304700000
"6318","PGAS1_13049",13,1304900000
"6319","PGAS1_13050",13,1305000000
"6320","PGAS1_13052",13,1305200000
"6321","PGAS1_13053",13,1305300000
"6322","PGAS1_13056",13,1305600000
"6323","PGAS1_13062",13,1306200000
"6324","PGAS1_13063",13,1306300000
"6325","PGAS1_13064",13,1306400000
"6326","PGAS1_13066",13,1306600000
"6327","PGAS1_13067",13,1306700000
"6328","PGAS1_13068",13,1306800000
"6329","PGAS1_13071",13,1307100000
"6330","PGAS1_13072",13,1307200000
"6331","PGAS1_13073",13,1307300000
"6332","PGAS1_13074",13,1307400000
"6333","PGAS1_13075",13,1307500000
"6334","PGAS1_13076",13,1307600000
"6335","PGAS1_13077",13,1307700000
"6336","PGAS1_13078",13,1307800000
"6337","PGAS1_13079",13,1307900000
"6338","PGAS1_13080",13,1308000000
"6339","PGAS1_13081",13,1308100000
"6340","PGAS1_13084",13,1308400000
"6341","PGAS1_13086",13,1308600000
"6342","PGAS1_13087",13,1308700000
"6343","PGAS1_13088",13,1308800000
"6344","PGAS1_13089",13,1308900000
"6345","PGAS1_13091",13,1309100000
"6346","PGAS1_13094",13,1309400000
"6347","PGAS1_13095",13,1309500000
"6348","PGAS1_13096",13,1309600000
"6349","PGAS1_13097",13,1309700000
"6350","PGAS1_13098",13,1309800000
"6351","PGAS1_13099",13,1309900000
"6352","PGAS1_13101",13,1310100000
"6353","PGAS1_13102",13,1310200000
"6354","PGAS1_13103",13,1310300000
"6355","PGAS1_13104",13,1310400000
"6356","PGAS1_13105",13,1310500000
"6357","PGAS1_13106",13,1310600000
"6358","PGAS1_13107",13,1310700000
"6359","PGAS1_13111",13,1311100000
"6360","PGAS1_13112",13,1311200000
"6361","PGAS1_13114",13,1311400000
"6362","PGAS1_13115",13,1311500000
"6363","PGAS1_13116",13,1311600000
"6364","PGAS1_13117",13,1311700000
"6365","PGAS1_13118",13,1311800000
"6366","PGAS1_13119",13,1311900000
"6367","PGAS1_13121",13,1312100000
"6368","PGAS1_13125",13,1312500000
"6369","PGAS1_13126",13,1312600000
"6370","PGAS1_13127",13,1312700000
"6371","PGAS1_13129",13,1312900000
"6372","PGAS1_13131",13,1313100000
"6373","PGAS1_13132",13,1313200000
"6374","PGAS1_13133",13,1313300000
"6375","PGAS1_13134",13,1313400000
"6376","PGAS1_13136",13,1313600000
"6377","PGAS1_13137",13,1313700000
"6378","PGAS1_13138",13,1313800000
"6379","PGAS1_13139",13,1313900000
"6380","PGAS1_13140",13,1314000000
"6381","PGAS1_13141",13,1314100000
"6382","PGAS1_13142",13,1314200000
"6383","PGAS1_13143",13,1314300000
"6384","PGAS1_13144",13,1314400000
"6385","PGAS1_13145",13,1314500000
"6386","PGAS1_13146",13,1314600000
"6387","PGAS1_13147",13,1314700000
"6388","PGAS1_13148",13,1314800000
"6389","PGAS1_13149",13,1314900000
"6390","PGAS1_13152",13,1315200000
"6391","PGAS1_13153",13,1315300000
"6392","PGAS1_13154",13,1315400000
"6393","PGAS1_13155",13,1315500000
"6394","PGAS1_13156",13,1315600000
"6395","PGAS1_13157",13,1315700000
"6396","PGAS1_13159",13,1315900000
"6397","PGAS1_13160",13,1316000000
"6398","PGAS1_13161",13,1316100000
"6399","PGAS1_13163",13,1316300000
"6400","PGAS1_13165",13,1316500000
"6401","PGAS1_13166",13,1316600000
"6402","PGAS1_13167",13,1316700000
"6403","PGAS1_13168",13,1316800000
"6404","PGAS1_13169",13,1316900000
"6405","PGAS1_13170",13,1317000000
"6406","PGAS1_13171",13,1317100000
"6407","PGAS1_13172",13,1317200000
"6408","PGAS1_13173",13,1317300000
"6409","PGAS1_13175",13,1317500000
"6410","PGAS1_13176",13,1317600000
"6411","PGAS1_13177",13,1317700000
"6412","PGAS1_13178",13,1317800000
"6413","PGAS1_13179",13,1317900000
"6414","PGAS1_13180",13,1318000000
"6415","PGAS1_13181",13,1318100000
"6416","PGAS1_13182",13,1318200000
"6417","PGAS1_13183",13,1318300000
"6418","PGAS1_13184",13,1318400000
"6419","PGAS1_13187",13,1318700000
"6420","PGAS1_13188",13,1318800000
"6421","PGAS1_13189",13,1318900000
"6422","PGAS1_13190",13,1319000000
"6423","PGAS1_13191",13,1319100000
"6424","PGAS1_13192",13,1319200000
"6425","PGAS1_13193",13,1319300000
"6426","PGAS1_13194",13,1319400000
"6427","PGAS1_13195",13,1319500000
"6428","PGAS1_13196",13,1319600000
"6429","PGAS1_13197",13,1319700000
"6430","PGAS1_13198",13,1319800000
"6431","PGAS1_13199",13,1319900000
"6432","PGAS1_13200",13,1320000000
"6433","PGAS1_13202",13,1320200000
"6434","PGAS1_13203",13,1320300000
"6435","PGAS1_13204",13,1320400000
"6436","PGAS1_13205",13,1320500000
"6437","PGAS1_13210",13,1321000000
"6438","PGAS1_13211",13,1321100000
"6439","PGAS1_13212",13,1321200000
"6440","PGAS1_13213",13,1321300000
"6441","PGAS1_13214",13,1321400000
"6442","PGAS1_13216",13,1321600000
"6443","PGAS1_13217",13,1321700000
"6444","PGAS1_13218",13,1321800000
"6445","PGAS1_13219",13,1321900000
